date_extraction,temperature,temp_min,temp_max,humidite,pression,vent_vitesse,vent_direction,precipitation,description,ville_id
2021-09-26,19.60,17.00,22.50,51.70,1012.30,30.80,283.40,0.00,Partially cloudy,4
2021-09-27,21.20,17.00,26.00,47.30,1013.60,37.40,231.20,0.00,Partially cloudy,4
2021-09-28,20.60,18.20,22.20,67.90,1010.40,21.60,257.10,5.17,"Rain, Partially cloudy",4
2021-09-29,17.00,13.20,20.00,49.80,1014.90,24.90,339.90,0.00,Partially cloudy,4
2021-09-30,16.70,14.80,18.90,53.30,1018.90,36.90,336.70,0.00,Partially cloudy,4
2021-10-01,15.50,11.40,19.60,56.20,1023.10,17.60,302.60,0.00,Clear,4
2021-10-02,18.80,13.70,23.70,56.50,1020.20,23.80,246.80,0.00,Partially cloudy,4
2021-10-03,21.30,16.30,25.50,64.10,1014.80,15.80,208.90,0.00,Partially cloudy,4
2021-10-04,20.40,17.30,23.00,85.80,1014.40,24.10,45.60,4.45,"Rain, Overcast",4
2021-10-05,17.10,15.80,19.00,81.10,1023.00,21.60,37.60,0.00,Overcast,4
2021-10-06,18.50,16.40,20.90,75.60,1027.70,10.50,33.00,0.00,Overcast,4
2021-10-07,19.80,17.00,23.40,76.80,1024.90,9.00,344.30,0.00,Partially cloudy,4
2021-10-08,20.20,16.90,23.70,75.60,1020.90,14.60,84.90,0.00,Partially cloudy,4
2021-10-09,18.10,16.40,20.00,73.50,1023.30,23.20,58.40,0.00,Overcast,4
2021-10-10,17.70,16.60,19.40,84.10,1021.40,25.80,56.40,3.88,"Rain, Overcast",4
2021-10-11,19.00,17.00,22.00,74.40,1018.40,24.60,48.20,0.00,Partially cloudy,4
2021-10-12,18.60,16.60,21.10,77.80,1019.20,12.50,38.20,0.00,Partially cloudy,4
2021-10-13,19.30,17.40,20.90,79.80,1016.60,9.40,284.50,0.00,Overcast,4
2021-10-14,20.90,17.80,25.00,70.30,1013.60,13.00,329.50,0.00,Partially cloudy,4
2021-10-15,21.60,18.20,26.50,68.50,1012.80,13.60,188.50,0.00,Partially cloudy,4
2021-10-16,20.90,15.00,24.50,71.70,1007.30,22.60,200.10,5.60,"Rain, Partially cloudy",4
2021-10-17,14.00,12.10,16.70,66.10,1009.00,23.40,281.50,0.38,"Rain, Partially cloudy",4
2021-10-18,12.10,10.00,15.20,57.90,1011.40,30.60,289.00,0.00,Partially cloudy,4
2021-10-19,13.80,8.90,19.40,53.00,1015.00,25.30,266.70,0.00,Clear,4
2021-10-20,19.20,14.40,24.30,48.60,1015.50,23.80,272.30,0.00,Clear,4
2021-10-21,19.50,15.50,23.90,55.90,1014.50,16.60,213.50,0.00,Partially cloudy,4
2021-10-22,18.30,15.00,20.60,60.60,1011.10,17.30,266.70,0.00,Partially cloudy,4
2021-10-23,13.00,10.00,15.20,62.00,1014.60,13.20,344.40,0.23,"Rain, Partially cloudy",4
2021-10-24,12.40,9.30,15.40,64.10,1020.30,11.40,275.10,0.00,Partially cloudy,4
2021-10-25,18.60,13.50,23.00,82.90,1013.20,11.00,131.20,3.08,"Rain, Partially cloudy",4
2021-10-26,15.40,13.70,17.60,89.10,997.60,36.60,41.90,80.51,"Rain, Overcast",4
2021-10-27,14.30,12.80,16.10,70.00,1004.00,34.50,2.50,8.00,"Rain, Overcast",4
2021-10-28,12.20,9.60,14.40,64.50,1013.70,16.60,40.60,0.00,Partially cloudy,4
2021-10-29,12.00,8.80,13.70,69.60,1010.90,27.20,71.70,8.71,"Rain, Overcast",4
2021-10-30,15.10,11.70,18.20,83.80,1003.00,22.30,92.50,11.95,"Rain, Partially cloudy",4
2021-10-31,15.30,13.30,18.00,76.90,1001.90,20.50,262.10,1.64,"Rain, Partially cloudy",4
2021-11-01,13.30,11.30,15.10,54.50,1016.30,20.90,274.90,0.00,Partially cloudy,4
2021-11-02,10.60,8.50,11.70,54.70,1022.20,18.40,269.80,0.00,Partially cloudy,4
2021-11-03,8.10,5.30,11.20,54.70,1023.90,20.20,309.50,0.00,Clear,4
2021-11-04,7.40,4.40,10.40,49.60,1026.60,13.70,27.00,0.00,Partially cloudy,4
2021-11-05,7.60,4.20,10.80,51.00,1027.10,18.20,11.50,0.00,Clear,4
2021-11-06,8.10,4.90,11.70,52.00,1028.70,8.70,42.60,0.00,Clear,4
2021-11-07,8.60,5.00,12.20,56.70,1022.20,9.20,14.50,0.00,Partially cloudy,4
2021-11-08,12.90,8.10,17.80,50.00,1019.70,21.70,352.80,0.00,Clear,4
2021-11-09,15.20,10.00,20.80,55.60,1018.40,12.80,282.50,0.00,Clear,4
2021-11-10,15.00,10.80,17.90,48.80,1018.50,21.60,316.80,0.00,Partially cloudy,4
2021-11-11,12.10,7.60,16.40,60.60,1024.90,18.50,81.40,0.00,Partially cloudy,4
2021-11-12,16.40,11.50,18.70,72.00,1014.20,27.30,174.50,11.42,"Rain, Partially cloudy",4
2021-11-13,10.30,5.30,17.10,62.60,1009.00,41.60,237.20,7.74,"Rain, Partially cloudy",4
2021-11-14,6.50,3.80,8.50,61.30,1012.00,23.80,234.30,0.32,"Rain, Partially cloudy",4
2021-11-15,6.60,4.60,9.00,66.00,1010.00,25.30,267.50,0.12,"Rain, Partially cloudy",4
2021-11-16,6.30,3.30,9.60,51.60,1020.00,18.40,270.20,0.00,Clear,4
2021-11-17,9.60,3.90,13.70,61.30,1024.30,22.00,158.60,0.00,Partially cloudy,4
2021-11-18,15.50,9.10,20.70,66.10,1015.80,18.40,235.20,1.16,"Rain, Partially cloudy",4
2021-11-19,7.20,5.00,9.10,50.30,1023.70,28.10,294.30,0.88,"Rain, Partially cloudy",4
2021-11-20,5.80,2.30,8.50,54.10,1032.90,15.10,216.00,0.00,Partially cloudy,4
2021-11-21,10.10,7.20,13.30,62.30,1023.80,12.40,224.00,0.23,"Rain, Partially cloudy",4
2021-11-22,8.80,2.80,13.00,64.40,1011.70,21.00,288.20,0.97,"Rain, Partially cloudy",4
2021-11-23,2.80,1.00,5.70,45.10,1016.40,32.00,310.40,0.00,Clear,4
2021-11-24,3.60,-0.60,7.30,46.20,1025.40,17.10,303.30,0.00,Clear,4
2021-11-25,8.80,4.40,13.60,38.70,1016.60,12.60,250.40,0.00,Partially cloudy,4
2021-11-26,6.60,3.20,9.30,64.00,1004.30,32.60,281.90,2.95,"Rain, Overcast",4
2021-11-27,2.80,1.70,4.00,48.20,1010.60,25.40,293.10,0.00,Partially cloudy,4
2021-11-28,3.00,0.80,5.10,67.50,1011.60,12.80,321.90,0.00,Overcast,4
2021-11-29,3.90,1.10,6.30,57.20,1012.20,21.80,307.00,0.07,"Rain, Partially cloudy",4
2021-11-30,2.90,-0.20,5.30,59.00,1015.40,19.80,251.80,0.00,Partially cloudy,4
2021-12-01,7.50,4.90,10.10,46.90,1019.50,24.40,255.20,0.00,Partially cloudy,4
2021-12-02,11.90,7.70,14.60,66.10,1007.80,28.80,215.60,1.05,"Rain, Partially cloudy",4
2021-12-03,6.90,3.70,9.30,43.20,1012.80,25.80,297.90,0.00,Partially cloudy,4
2021-12-04,5.90,3.20,9.10,51.30,1019.50,18.60,236.00,0.00,Partially cloudy,4
2021-12-05,6.80,4.50,8.80,43.00,1026.70,14.50,53.70,0.00,Partially cloudy,4
2021-12-06,11.80,8.50,15.80,79.70,1010.70,36.60,206.90,10.15,"Rain, Partially cloudy",4
2021-12-07,4.30,3.00,7.20,43.80,1019.90,32.20,281.60,0.00,Partially cloudy,4
2021-12-08,3.70,1.50,5.20,64.40,1016.10,15.90,11.90,0.99,"Snow, Rain, Partially cloudy",4
2021-12-09,2.30,0.30,3.90,51.40,1021.50,24.90,292.30,0.00,Partially cloudy,4
2021-12-10,7.10,3.70,9.80,54.20,1021.20,13.60,221.30,0.00,Partially cloudy,4
2021-12-11,13.20,7.40,18.90,81.50,1008.20,24.90,185.20,3.94,"Rain, Overcast",4
2021-12-12,8.10,6.00,14.10,36.10,1018.00,34.60,286.80,0.00,Partially cloudy,4
2021-12-13,7.90,4.60,11.60,32.70,1024.00,20.50,237.40,0.00,Clear,4
2021-12-14,8.90,6.80,11.90,33.40,1031.30,14.50,338.90,0.00,Clear,4
2021-12-15,8.60,4.20,12.20,57.60,1034.10,14.70,84.40,0.00,Partially cloudy,4
2021-12-16,14.50,12.40,16.80,60.30,1017.70,23.00,229.00,0.00,Partially cloudy,4
2021-12-17,13.70,9.70,15.20,33.40,1017.20,22.10,267.20,0.00,Partially cloudy,4
2021-12-18,6.50,4.00,9.20,72.60,1017.90,12.10,34.20,2.08,"Rain, Overcast",4
2021-12-19,3.80,-1.10,7.60,63.00,1017.00,27.30,324.40,0.53,"Rain, Partially cloudy",4
2021-12-20,-0.20,-3.80,2.70,48.80,1026.00,14.50,296.50,0.00,Clear,4
2021-12-21,3.00,-0.30,5.70,55.10,1017.80,12.80,237.00,0.00,Partially cloudy,4
2021-12-22,4.90,1.50,8.50,61.80,1005.30,28.40,312.50,3.37,"Rain, Partially cloudy",4
2021-12-23,1.00,-0.40,2.30,44.90,1020.10,22.80,306.70,0.00,Partially cloudy,4
2021-12-24,2.00,-0.80,4.30,73.90,1018.00,14.00,61.70,0.65,"Snow, Rain, Partially cloudy",4
2021-12-25,6.10,2.20,10.00,84.70,1003.10,10.60,0.60,4.26,"Rain, Overcast",4
2021-12-26,7.90,5.10,11.00,55.60,1011.10,27.60,308.50,0.00,Partially cloudy,4
2021-12-27,2.70,1.40,4.70,59.60,1016.80,17.20,20.50,1.68,"Rain, Partially cloudy",4
2021-12-28,5.90,2.50,8.20,71.60,1010.50,16.90,293.60,0.53,"Rain, Partially cloudy",4
2021-12-29,5.90,5.30,6.80,87.00,1012.30,19.30,53.20,5.41,"Rain, Overcast",4
2021-12-30,7.80,6.40,9.30,87.10,1013.70,9.10,36.90,1.52,"Rain, Overcast",4
2021-12-31,10.30,9.00,11.80,84.30,1013.70,12.00,229.40,0.05,"Rain, Overcast",4
2022-01-01,11.50,10.00,13.40,92.50,1008.30,13.10,139.80,18.68,"Rain, Overcast",4
2022-01-02,10.20,3.50,14.60,84.10,1004.80,24.00,307.80,2.22,"Rain, Overcast",4
2022-01-03,-1.10,-4.70,3.10,50.20,1019.30,27.90,0.40,0.00,Partially cloudy,4
2022-01-04,-2.70,-7.00,1.30,49.30,1028.00,19.70,285.20,0.00,Clear,4
2022-01-05,3.80,-0.70,7.90,78.40,1014.00,17.40,218.30,5.44,"Snow, Rain, Partially cloudy",4
2022-01-06,3.00,1.70,4.80,51.60,1011.10,20.60,281.60,0.00,Partially cloudy,4
2022-01-07,-1.10,-3.30,1.20,67.10,1012.20,25.80,310.50,8.90,"Snow, Rain, Partially cloudy",4
2022-01-08,-3.50,-6.40,-1.20,45.10,1032.70,22.50,297.00,0.00,Clear,4
2022-01-09,1.80,-2.10,4.10,68.70,1022.90,22.30,223.20,2.67,"Rain, Partially cloudy",4
2022-01-10,-0.80,-3.80,4.40,47.90,1019.20,33.30,292.70,0.00,Partially cloudy,4
2022-01-11,-7.40,-8.90,-4.10,40.80,1031.00,33.80,309.20,0.00,Clear,4
2022-01-12,-0.50,-7.00,4.30,47.30,1022.80,20.80,226.30,0.00,Partially cloudy,4
2022-01-13,4.10,1.30,8.30,60.00,1015.10,11.00,40.80,0.00,Partially cloudy,4
2022-01-14,3.00,-4.20,5.80,65.80,1009.60,32.30,3.30,0.00,Partially cloudy,4
2022-01-15,-8.70,-11.40,-5.80,44.50,1024.10,23.30,352.60,0.00,Partially cloudy,4
2022-01-16,-6.40,-12.30,1.90,65.20,1024.60,28.20,41.60,5.84,"Snow, Rain, Partially cloudy",4
2022-01-17,3.50,1.30,6.70,76.70,989.90,34.40,231.80,28.31,"Rain, Overcast",4
2022-01-18,0.50,-1.20,2.50,47.00,1011.00,29.40,296.10,0.00,Partially cloudy,4
2022-01-19,4.40,-1.70,9.40,49.30,1017.70,25.30,214.60,0.00,Partially cloudy,4
2022-01-20,1.90,-4.50,7.20,62.10,1020.40,24.60,321.90,6.04,"Snow, Rain, Partially cloudy",4
2022-01-21,-7.60,-10.00,-5.30,43.00,1033.10,23.10,7.60,0.00,Partially cloudy,4
2022-01-22,-5.70,-10.40,-1.50,47.50,1027.10,21.90,15.10,0.00,Partially cloudy,4
2022-01-23,-1.20,-4.70,2.50,46.80,1012.60,18.30,249.30,0.49,"Snow, Rain, Partially cloudy",4
2022-01-24,-0.50,-2.70,1.50,64.80,1011.30,16.30,324.90,0.00,Overcast,4
2022-01-25,2.70,-1.20,5.80,57.20,1014.10,20.50,277.20,0.00,Partially cloudy,4
2022-01-26,-4.30,-6.30,-1.80,38.30,1026.90,24.10,330.10,0.00,Clear,4
2022-01-27,-3.90,-8.30,-0.50,45.10,1028.90,15.70,159.50,0.00,Partially cloudy,4
2022-01-28,-0.70,-1.70,0.10,68.40,1019.50,22.10,4.90,1.66,"Snow, Rain, Overcast",4
2022-01-29,-7.10,-10.40,-1.60,70.40,1006.50,30.30,330.70,14.31,"Snow, Rain, Overcast",4
2022-01-30,-7.40,-10.80,-3.70,46.50,1015.60,29.10,285.40,0.00,Clear,4
2022-01-31,-3.90,-6.70,-1.10,46.30,1027.10,11.70,38.60,0.00,Partially cloudy,4
2022-02-01,-1.50,-5.40,1.80,57.80,1033.50,16.70,40.40,0.00,Partially cloudy,4
2022-02-02,3.40,-0.30,7.30,80.40,1030.10,11.20,57.70,0.00,Overcast,4
2022-02-03,7.10,5.20,9.60,92.60,1022.90,10.80,170.40,9.98,"Rain, Overcast",4
2022-02-04,4.10,-2.60,12.90,87.60,1012.80,26.20,349.60,17.97,"Snow, Rain, Overcast",4
2022-02-05,-4.40,-7.00,-2.60,59.10,1024.30,26.20,316.10,0.00,Partially cloudy,4
2022-02-06,-4.60,-8.60,-1.20,55.30,1035.40,16.20,69.20,0.00,Clear,4
2022-02-07,1.10,-1.40,2.90,86.90,1024.80,16.00,27.60,2.64,"Snow, Rain, Overcast",4
2022-02-08,3.20,0.70,7.20,68.30,1013.80,26.40,295.50,2.07,"Rain, Partially cloudy",4
2022-02-09,2.80,-1.20,7.30,55.20,1017.00,14.90,200.00,0.00,Clear,4
2022-02-10,7.10,2.80,11.80,53.20,1011.60,33.90,263.80,0.00,Partially cloudy,4
2022-02-11,8.90,3.50,13.60,40.50,1014.10,21.50,176.20,0.00,Partially cloudy,4
2022-02-12,11.60,6.40,14.30,36.90,1013.80,33.80,257.60,0.00,Partially cloudy,4
2022-02-13,0.10,-3.50,5.60,72.50,1019.50,19.20,10.40,4.30,"Snow, Rain, Overcast",4
2022-02-14,-5.90,-8.50,-3.60,41.40,1021.40,34.50,307.00,0.00,Clear,4
2022-02-15,-4.60,-8.60,-1.20,38.20,1036.30,22.60,281.20,0.00,Clear,4
2022-02-16,3.00,-2.00,7.90,57.00,1036.50,17.70,178.80,0.00,Partially cloudy,4
2022-02-17,13.80,8.60,19.00,62.60,1018.80,27.70,186.80,4.45,"Rain, Partially cloudy",4
2022-02-18,7.20,-2.00,16.90,55.20,1006.80,31.30,283.40,9.57,"Rain, Partially cloudy",4
2022-02-19,-0.60,-4.10,4.20,42.30,1016.80,37.40,268.20,0.00,Partially cloudy,4
2022-02-20,-2.00,-6.10,2.10,39.10,1029.00,31.00,252.20,0.00,Clear,4
2022-02-21,5.20,0.20,12.20,50.80,1026.80,16.80,200.40,0.00,Clear,4
2022-02-22,8.10,2.70,14.40,84.60,1022.60,22.60,122.90,5.99,"Rain, Partially cloudy",4
2022-02-23,14.10,2.50,20.10,62.40,1015.40,33.20,258.10,0.00,Partially cloudy,4
2022-02-24,0.00,-1.40,1.80,42.30,1030.10,29.30,15.40,0.00,Partially cloudy,4
2022-02-25,0.60,-2.50,5.40,74.50,1020.50,33.90,350.10,18.96,"Snow, Rain, Partially cloudy",4
2022-02-26,-1.10,-4.30,2.50,47.60,1028.20,23.40,301.00,0.00,Partially cloudy,4
2022-02-27,2.90,-2.10,8.60,42.00,1016.40,27.70,264.60,0.00,Partially cloudy,4
2022-02-28,-0.30,-3.00,2.00,32.80,1023.40,27.00,321.00,0.00,Partially cloudy,4
2022-03-01,4.30,-0.20,8.20,50.00,1020.30,22.20,164.00,0.00,Partially cloudy,4
2022-03-02,7.60,4.50,10.80,50.90,1014.40,17.60,277.80,0.00,Partially cloudy,4
2022-03-03,3.80,-3.20,8.30,41.80,1017.60,30.00,302.00,0.70,"Rain, Partially cloudy",4
2022-03-04,-1.50,-6.00,2.50,34.60,1032.10,19.10,282.30,0.00,Clear,4
2022-03-05,3.80,0.10,7.10,45.00,1031.20,15.40,157.40,0.00,Partially cloudy,4
2022-03-06,12.90,5.80,20.10,72.90,1017.00,28.50,217.70,1.00,"Rain, Partially cloudy",4
2022-03-07,19.20,15.10,23.30,58.00,1006.50,39.00,231.00,0.83,"Rain, Partially cloudy",4
2022-03-08,6.30,4.40,10.70,37.90,1017.10,36.70,311.20,0.00,Partially cloudy,4
2022-03-09,2.70,0.80,5.00,73.20,1017.30,18.10,60.50,13.63,"Snow, Rain, Partially cloudy",4
2022-03-10,4.60,0.50,9.30,67.80,1020.60,9.80,19.90,0.00,Partially cloudy,4
2022-03-11,7.40,4.10,12.00,52.40,1017.00,14.90,157.20,0.00,Partially cloudy,4
2022-03-12,2.40,-4.20,8.30,75.30,998.60,35.50,296.80,10.53,"Snow, Rain, Overcast",4
2022-03-13,-2.40,-5.60,1.00,44.30,1019.80,34.90,266.30,0.00,Partially cloudy,4
2022-03-14,6.90,0.00,13.40,43.40,1027.60,18.80,229.50,0.00,Partially cloudy,4
2022-03-15,12.50,7.60,19.80,41.00,1022.70,15.30,216.60,0.00,Partially cloudy,4
2022-03-16,13.40,10.00,17.90,50.90,1021.60,17.80,157.90,0.00,Partially cloudy,4
2022-03-17,9.40,6.90,11.80,90.40,1016.80,18.70,44.20,1.93,"Rain, Overcast",4
2022-03-18,14.40,10.00,22.40,75.40,1015.00,16.40,217.30,0.00,Partially cloudy,4
2022-03-19,14.40,9.30,19.90,78.40,1009.60,16.30,125.50,1.57,"Rain, Partially cloudy",4
2022-03-20,12.80,7.90,15.80,56.30,1008.30,39.20,284.40,0.25,"Rain, Partially cloudy",4
2022-03-21,11.30,7.10,16.80,36.10,1016.90,28.40,297.30,0.00,Partially cloudy,4
2022-03-22,10.70,6.80,14.00,23.70,1020.70,23.80,311.90,0.00,Partially cloudy,4
2022-03-23,6.40,4.60,9.10,40.30,1023.20,18.40,68.00,0.43,"Rain, Partially cloudy",4
2022-03-24,6.00,3.60,8.30,90.30,1013.30,31.10,55.60,10.21,"Rain, Overcast",4
2022-03-25,10.30,6.70,15.00,64.70,1002.90,28.50,273.60,12.06,"Rain, Partially cloudy",4
2022-03-26,9.60,7.10,10.90,50.20,998.50,23.50,268.30,0.26,"Rain, Overcast",4
2022-03-27,4.50,0.20,7.30,50.70,1003.50,28.90,282.70,0.00,Partially cloudy,4
2022-03-28,-2.70,-4.90,-0.50,33.10,1012.60,39.20,296.10,0.00,Partially cloudy,4
2022-03-29,-0.70,-4.20,2.60,38.50,1019.90,29.40,304.30,0.00,Partially cloudy,4
2022-03-30,3.10,-1.30,7.60,35.80,1021.60,15.20,259.90,0.00,Partially cloudy,4
2022-03-31,13.00,6.60,18.60,75.60,1006.00,21.10,161.00,0.00,Overcast,4
2022-04-01,11.80,7.30,16.70,59.70,1002.30,33.00,277.90,7.36,"Rain, Overcast",4
2022-04-02,7.20,3.70,11.90,41.10,1016.20,26.20,295.30,0.00,Partially cloudy,4
2022-04-03,7.00,5.60,8.00,69.70,1010.00,23.70,307.80,2.39,"Rain, Partially cloudy",4
2022-04-04,8.00,4.40,11.70,48.10,1014.10,24.40,299.40,0.00,Partially cloudy,4
2022-04-05,9.70,7.40,13.10,49.40,1017.00,17.60,118.40,0.50,"Rain, Partially cloudy",4
2022-04-06,8.90,6.80,11.50,87.40,1010.30,33.00,54.80,12.42,"Rain, Overcast",4
2022-04-07,9.60,7.90,12.20,86.40,1007.70,39.20,100.10,14.60,"Rain, Overcast",4
2022-04-08,13.10,9.50,17.30,58.20,1002.10,20.70,253.10,7.41,"Rain, Partially cloudy",4
2022-04-09,10.60,9.00,12.40,59.60,1003.50,22.90,268.00,1.27,"Rain, Partially cloudy",4
2022-04-10,8.20,6.40,9.30,48.00,1008.30,32.50,304.60,0.00,Partially cloudy,4
2022-04-11,9.50,4.60,15.30,43.50,1018.10,21.90,272.30,0.00,Partially cloudy,4
2022-04-12,15.30,9.90,21.70,49.20,1016.10,21.60,283.60,1.53,"Rain, Partially cloudy",4
2022-04-13,16.40,12.20,19.90,59.00,1015.50,17.10,97.10,0.00,Partially cloudy,4
2022-04-14,18.90,13.80,24.60,60.10,1008.10,23.80,31.20,1.80,"Rain, Partially cloudy",4
2022-04-15,15.70,11.40,20.40,28.50,1018.10,23.10,238.10,0.00,Partially cloudy,4
2022-04-16,15.10,7.50,21.30,42.70,1013.20,22.90,210.00,3.68,"Rain, Partially cloudy",4
2022-04-17,7.70,5.40,10.10,47.00,1019.50,29.10,312.10,0.70,"Rain, Partially cloudy",4
2022-04-18,7.50,4.40,11.50,46.90,1024.60,28.80,75.20,3.72,"Rain, Partially cloudy",4
2022-04-19,7.20,4.40,9.60,65.70,1006.70,38.80,285.70,45.54,"Rain, Partially cloudy",4
2022-04-20,10.10,5.80,15.30,38.90,1025.20,23.90,287.10,0.00,Partially cloudy,4
2022-04-21,11.20,7.40,14.90,59.00,1030.30,30.90,158.50,0.00,Partially cloudy,4
2022-04-22,16.00,11.60,20.50,38.90,1027.40,21.60,302.00,0.00,Clear,4
2022-04-23,13.50,10.60,17.30,39.80,1027.50,15.00,89.60,0.00,Partially cloudy,4
2022-04-24,12.90,9.50,15.80,46.60,1024.00,23.10,103.50,0.00,Partially cloudy,4
2022-04-25,11.30,8.50,14.20,49.00,1023.90,14.90,95.10,0.00,Partially cloudy,4
2022-04-26,12.80,11.10,14.80,75.80,1017.80,13.50,70.10,0.52,"Rain, Overcast",4
2022-04-27,10.60,6.30,14.70,45.50,1014.10,38.90,300.60,0.18,"Rain, Partially cloudy",4
2022-04-28,8.80,4.70,13.90,30.40,1016.10,36.50,314.90,0.00,Partially cloudy,4
2022-04-29,11.00,5.40,16.80,19.10,1018.20,31.10,310.30,0.00,Clear,4
2022-04-30,13.10,7.60,19.30,23.70,1019.20,14.50,332.00,0.00,Clear,4
2022-05-01,14.10,8.60,19.70,41.90,1019.20,18.10,114.70,0.00,Partially cloudy,4
2022-05-02,12.20,11.20,13.40,83.90,1017.40,16.20,63.00,6.66,"Rain, Overcast",4
2022-05-03,13.10,10.50,16.30,72.70,1020.50,17.40,70.70,0.00,Partially cloudy,4
2022-05-04,13.30,10.10,18.60,82.80,1015.60,13.60,67.90,2.64,"Rain, Overcast",4
2022-05-05,17.60,13.70,22.90,54.50,1017.30,18.20,15.20,0.00,Partially cloudy,4
2022-05-06,13.50,10.10,16.40,79.40,1013.70,14.50,89.60,14.43,"Rain, Partially cloudy",4
2022-05-07,9.40,8.20,10.50,84.70,1010.70,33.30,56.60,27.43,"Rain, Overcast",4
2022-05-08,11.00,7.60,14.60,46.50,1018.60,31.40,53.20,0.17,"Rain, Partially cloudy",4
2022-05-09,14.30,8.30,20.70,24.90,1023.00,29.00,45.20,0.00,Clear,4
2022-05-10,16.10,11.20,22.20,23.90,1026.60,28.00,54.10,0.00,Partially cloudy,4
2022-05-11,16.90,12.20,23.50,39.10,1024.90,24.10,46.20,0.00,Partially cloudy,4
2022-05-12,18.00,14.30,22.70,70.70,1025.40,17.40,57.30,0.00,Partially cloudy,4
2022-05-13,17.10,14.40,21.00,88.60,1024.40,18.20,53.60,0.60,"Rain, Overcast",4
2022-05-14,17.90,15.60,22.00,90.50,1018.50,14.40,122.80,3.11,"Rain, Overcast",4
2022-05-15,19.20,15.50,24.90,83.60,1011.50,19.80,176.90,5.18,"Rain, Partially cloudy",4
2022-05-16,20.80,18.70,23.40,77.60,1004.90,19.90,196.80,5.10,"Rain, Partially cloudy",4
2022-05-17,19.40,14.20,25.30,46.10,1007.50,37.60,286.50,0.00,Clear,4
2022-05-18,17.60,13.50,22.30,42.10,1013.40,22.00,295.80,0.00,Partially cloudy,4
2022-05-19,15.30,12.50,19.20,80.80,1008.50,9.50,112.60,15.48,"Rain, Partially cloudy",4
2022-05-20,16.40,13.30,20.00,85.60,1013.40,14.20,77.80,9.90,"Rain, Partially cloudy",4
2022-05-21,23.80,16.50,32.10,73.00,1015.20,12.60,231.70,0.00,Partially cloudy,4
2022-05-22,27.40,23.80,31.80,59.10,1015.20,16.60,234.90,0.00,Partially cloudy,4
2022-05-23,20.20,16.40,23.70,46.70,1020.90,21.50,355.20,0.00,Partially cloudy,4
2022-05-24,17.10,14.50,18.90,58.40,1025.30,20.90,73.90,0.00,Partially cloudy,4
2022-05-25,16.00,12.60,20.50,57.10,1028.10,17.40,116.10,0.00,Partially cloudy,4
2022-05-26,17.00,12.80,20.60,66.10,1024.50,21.60,148.00,0.00,Partially cloudy,4
2022-05-27,20.80,18.40,26.60,82.70,1013.20,21.00,152.10,6.44,"Rain, Partially cloudy",4
2022-05-28,20.30,18.20,23.10,81.10,1007.30,18.30,262.80,14.53,"Rain, Partially cloudy",4
2022-05-29,20.50,16.10,25.20,60.20,1016.70,10.80,354.40,0.00,Clear,4
2022-05-30,24.00,18.00,29.30,59.80,1018.30,17.80,225.40,0.00,Clear,4
2022-05-31,28.50,20.60,33.80,50.10,1014.10,18.70,302.80,0.00,Partially cloudy,4
2022-06-01,17.60,15.90,20.90,77.20,1014.00,24.40,67.10,16.37,"Rain, Overcast",4
2022-06-02,20.50,16.40,26.70,85.10,1007.50,13.50,336.20,10.64,"Rain, Partially cloudy",4
2022-06-03,20.60,17.40,24.00,76.00,1007.70,13.00,59.10,0.00,Partially cloudy,4
2022-06-04,21.90,16.70,27.10,48.50,1011.00,13.90,273.40,0.00,Clear,4
2022-06-05,20.10,14.80,24.50,35.40,1015.10,16.10,48.20,0.00,Clear,4
2022-06-06,22.00,17.70,27.10,37.40,1016.80,17.60,208.80,0.00,Clear,4
2022-06-07,21.10,17.60,25.40,59.90,1016.50,32.70,182.10,1.17,"Rain, Partially cloudy",4
2022-06-08,23.90,19.30,28.00,64.90,1011.20,19.00,245.40,1.38,"Rain, Partially cloudy",4
2022-06-09,23.60,20.90,27.60,65.90,1004.30,31.40,274.30,15.14,"Rain, Partially cloudy",4
2022-06-10,21.70,17.50,25.30,46.00,1010.20,21.50,287.40,0.00,Partially cloudy,4
2022-06-11,21.60,19.40,23.20,53.50,1012.90,14.00,47.00,1.59,"Rain, Partially cloudy",4
2022-06-12,20.10,18.10,22.60,76.30,1014.40,18.10,179.20,1.15,"Rain, Partially cloudy",4
2022-06-13,25.10,20.40,29.50,65.50,1012.30,14.50,1.50,0.19,"Rain, Partially cloudy",4
2022-06-14,23.80,20.10,27.70,44.30,1012.90,13.90,24.10,0.00,Partially cloudy,4
2022-06-15,22.70,19.60,27.00,58.50,1018.30,22.30,120.80,0.00,Partially cloudy,4
2022-06-16,19.90,17.40,21.70,76.70,1019.60,20.60,173.30,7.62,"Rain, Partially cloudy",4
2022-06-17,26.00,20.90,31.90,58.80,1006.50,31.60,269.70,0.00,Partially cloudy,4
2022-06-18,19.80,15.90,25.30,47.80,1006.30,35.60,308.60,0.00,Partially cloudy,4
2022-06-19,17.90,12.80,23.10,39.80,1013.80,33.40,324.60,0.00,Partially cloudy,4
2022-06-20,20.70,15.10,25.80,37.60,1019.20,23.10,304.10,0.00,Partially cloudy,4
2022-06-21,21.20,17.40,25.90,53.40,1019.50,11.40,60.90,1.30,"Rain, Partially cloudy",4
2022-06-22,18.60,17.30,19.60,82.30,1016.90,22.60,125.10,1.22,"Rain, Overcast",4
